"PrimaryKey","siteid","ProportionCriteriaMet"
"18072906533710952018-09-01","R010XC075OR",0.857142857142857
"18072907504714952018-09-01","R010XB081OR",1
"18072908022778172018-09-01","R010XB081OR",1
"18072908161543362018-09-01","R010XB081OR",1
"18072908302842692018-09-01","R010XA027OR",0.875
"18072909022493722018-09-01","R010XB081OR",1
"1807290946272892018-09-01","R010XA021OR",1
"18072911124452212018-09-01","R010XB081OR",1
"18072911453432442018-09-01","R010XC049OR",0.833333333333333
"18072911534943492018-09-01","R010XB081OR",1
"18072912092616632018-09-01","R010XB081OR",1
"18072913441516272018-09-01","R010XB081OR",1
"180729140407302018-09-01","R010XA021OR",1
"18072914541666282018-09-01","R010XB081OR",1
"1807291523111022018-09-01","R010XB081OR",1
"18072915402551742018-09-01","R010XC075OR",0.714285714285714
"18072915490424892018-09-01","R010XB081OR",1
"18073007064774812018-09-01","R010XB024OR",1
"18073008560461512018-09-01","R010XC040OR",0.833333333333333
"18073009005372982018-09-01","R010XB081OR",1
"180730091456152018-09-01","R010XB024OR",1
"18073009293756262018-09-01","R010XB081OR",1
"1807301009025992018-09-01","R010XB081OR",1
"18073011160163482018-09-01","R010XB081OR",1
"18073012395775542018-09-01","R010XB035OR",0.8
"18073013254531032018-09-01","R010XA018OR",1
"18073015574571432018-09-01","R010XA021OR",1
"18073107590314312018-09-01","R010XA007OR",1
"18073108062692252018-09-01","R010XB024OR",1
"18073109153146122018-09-01","R010XB081OR",1
"18073109394196692018-09-01","R010XC040OR",0.833333333333333
"18073110573677082018-09-01","R010XB028OR",1
"18073112502882722018-09-01","R010XB081OR",1
"18073116261390212018-09-01","R010XB024OR",1
"18080109172785142018-09-01","R010XB024OR",1
"18080717220257112018-09-01","R010XB081OR",1
"1808081011199832018-09-01","R010XB081OR",1
"18080813350094632018-09-01","R010XA007OR",1
"18080908493594252018-09-01","R010XB081OR",1
"18080908564935202018-09-01","R010XB081OR",1
"18080909051186572018-09-01","R010XB081OR",1
"18080909195110032018-09-01","R010XA007OR",1
"18080909245027872018-09-01","R010XB024OR",1
"18080910290276592018-09-01","R010XB081OR",1
"18080910364955752018-09-01","R010XC043OR",0.75
"18080911304180872018-09-01","R010XB081OR",1
"18080912531183602018-09-01","R010XC043OR",0.75
"18080914010121852018-09-01","R010XB081OR",1
"18080914133953862018-09-01","R010XB081OR",1
"18080914200937042018-09-01","R010XA007OR",0.875
"1808091437498082018-09-01","R010XB081OR",1
"18080914522992552018-09-01","R010XB081OR",1
"18080917141991182018-09-01","R010XB024OR",1
"18080918251013062018-09-01","R010XB081OR",1
"18081008074644822018-09-01","R010XC020OR",0.833333333333333
"18081009355086052018-09-01","R010XC053OR",0.833333333333333
"18081010090528292018-09-01","R010XB081OR",1
"18081010205645712018-09-01","R010XA021OR",1
"18081010493252312018-09-01","R010XB081OR",1
"1808101050438752018-09-01","R010XC055OR",0.666666666666667
"1808101054058032018-09-01","R010XB024OR",1
"18081011192948472018-09-01","R010XA007OR",0.75
"1808101220584042018-09-01","R010XB024OR",1
"18081013002141032018-09-01","R010XB081OR",1
"18081013233370172018-09-01","R010XA007OR",0.875
"18081014515890572018-09-01","R010XB081OR",1
"18081016130590772018-09-01","R010XB081OR",1
"18081017165726712018-09-01","R010XB024OR",1
"18081017220171792018-09-01","R010XA007OR",0.875
"18081108054423472018-09-01","R010XB046OR",1
"18081109541320662018-09-01","R010XB046OR",1
"18081110363195652018-09-01","R010XB024OR",1
"18081110554954842018-09-01","R010XB081OR",1
"18081111225952332018-09-01","R010XB081OR",1
"18081112122031482018-09-01","R010XA023OR",1
"18081113555338252018-09-01","R010XA027OR",0.714285714285714
"18081114042771592018-09-01","R010XB046OR",0.857142857142857
"18081116581522402018-09-01","R010XB081OR",1
"18081209012582112018-09-01","R010XA007OR",0.75
"18081209555729512018-09-01","R010XB081OR",1
"18081210200941292018-09-01","R010XB081OR",1
"18081211025542812018-09-01","R010XB081OR",1
"18081211124241422018-09-01","R010XA018OR",1
"18081211181692652018-09-01","R010XA007OR",1
"18081211515166722018-09-01","R010XB081OR",1
"18081213075782332018-09-01","R010XB081OR",1
"18081213213865272018-09-01","R010XB081OR",1
"18081215060267352018-09-01","R010XB081OR",1
"18081307594287662018-09-01","R010XA007OR",0.875
"18081308202479962018-09-01","R010XB024OR",1
"18081308492248522018-09-01","R010XC043OR",0.875
"18081309372030182018-09-01","R010XC051OR",0.666666666666667
"18081309390250832018-09-01","R010XB081OR",1
"18081309451028952018-09-01","R010XB081OR",1
"18081310022730982018-09-01","R010XB081OR",1
"18081310270575132018-09-01","R010XB081OR",1
"18081310284987092018-09-01","R010XC043OR",0.875
"18081311151520282018-09-01","R010XB081OR",1
"18081311215194952018-09-01","R010XA023OR",0.75
"18081313374183092018-09-01","R010XB081OR",1
"18081314425619092018-09-01","R010XB024OR",1
"18081409125663312018-09-01","R010XB081OR",1
"1808141008251292018-09-01","R010XB024OR",1
"18081410141111062018-09-01","R010XB024OR",1
"1808141016506482018-09-01","R010XB024OR",1
"18081410441454142018-09-01","R010XB081OR",1
"18081411131650912018-09-01","R010XB081OR",1
"18081509003428292018-09-01","R010XB081OR",1
"18081609321113442018-09-01","R010XB024OR",1
"1808200924272292018-09-01","R010XA021OR",1
"18082012460378332018-09-01","R010XA021OR",1
"18082109070454472018-09-01","R010XA021OR",1
"18082110030774172018-09-01","R010XB081OR",1
"18082111100625752018-09-01","R010XB046OR",1
"18082112363684722018-09-01","R010XC039OR",0.75
"1808211409218462018-09-01","R010XA021OR",1
"18082114294860352018-09-01","R010XB081OR",1
"18082209400282282018-09-01","R010XA018OR",1
"18082211322876902018-09-01","R010XB081OR",1
"1808221424527842018-09-01","R010XB024OR",1
"18082308292593362018-09-01","R010XB081OR",1
"18082309195927052018-09-01","R010XB081OR",1
"18082309305677212018-09-01","R010XB081OR",1
"18082309443494252018-09-01","R010XB013OR",0.833333333333333
"18082310152053562018-09-01","R010XB081OR",1
"18082313313815552018-09-01","R010XY005OR",0.875
"1808231409019062018-09-01","R010XB081OR",1
"18082315410679922018-09-01","R010XB081OR",1
"18082408553360502018-09-01","R010XB081OR",1
"18082409051884602018-09-01","R010XB081OR",1
"18082409193186242018-09-01","R010XB081OR",1
"18082410362490802018-09-01","R010XA007OR",1
"18082410475574032018-09-01","R010XB081OR",1
"1808241526047822018-09-01","R010XB081OR",1
"18082508245562422018-09-01","R010XB081OR",1
"18082509140716112018-09-01","R010XB081OR",1
"18082509222445762018-09-01","R010XB024OR",1
"18082509371688152018-09-01","R010XB081OR",1
"18082509471146542018-09-01","R010XC021OR",0.833333333333333
"18082513221026722018-09-01","R010XB081OR",1
"18082514442655282018-09-01","R010XB081OR",1
"18082515043857632018-09-01","R010XB081OR",1
"18082608261644282018-09-01","R010XB024OR",1
"18082608445666012018-09-01","R010XA023OR",1
"18082610170660382018-09-01","R010XB081OR",1
"18082610292652922018-09-01","R010XB081OR",1
"18082615513997422018-09-01","R010XB081OR",1
"18082709143944482018-09-01","R010XB081OR",1
"18082709371761762018-09-01","R010XA018OR",1
"18082710223125302018-09-01","R010XB081OR",1
"18082710563840862018-09-01","R010XB024OR",1
"18082712120130242018-09-01","R010XA023OR",1
"18082809103310982018-09-01","R010XB081OR",1
"1808280912134362018-09-01","R010XB081OR",1
"18082809185395872018-09-01","R010XB081OR",1
"18082811300727492018-09-01","R010XB081OR",1
"18082813495561442018-09-01","R010XA021OR",1
"1808291121528542018-09-01","R010XA021OR",1
"18082911284032792018-09-01","R010XB081OR",1
"18083008342356552018-09-01","R010XB081OR",1
"18083010491713372018-09-01","R010XB081OR",1
"18083012542454082018-09-01","R010XB081OR",1
"180905103246622018-09-01","R010XB081OR",1
"18090515393441652018-09-01","R010XB081OR",1
"18090608472541322018-09-01","R010XB024OR",1
"18091010564093622018-09-01","R010XB024OR",1
"18091110343461862018-09-01","R010XC043OR",0.875
"1809120955222392018-09-01","R010XB081OR",1
"18091215483690822018-09-01","R010XB081OR",1
"18091309262818632018-09-01","R010XB081OR",1
"18091711132361612018-09-01","R010XB024OR",1
"18091912283020542018-09-01","R010XA021OR",1
"18092009132460532018-09-01","R010XA021OR",1
"18092014121265242018-09-01","R010XB024OR",1
"18092511511775342018-09-01","R010XB027OR",0.875
"18092709453269992018-09-01","R010XA007OR",1
"181001075547202018-09-01","R010XY005OR",0.857142857142857
"18100109433129122018-09-01","R010XA021OR",1
"18100210320423342018-09-01","R010XA007OR",1
"1810031048365052018-09-01","R010XB081OR",1
"18100411010657062018-09-01","R010XB024OR",1
"18100910220555972018-09-01","R010XY005OR",0.875
"18100913261556982018-09-01","R010XB027OR",0.75
"18101009553690782018-09-01","R010XY005OR",0.875
"18101111155534972018-09-01","R010XB024OR",1
"1810151100038752018-09-01","R010XB081OR",1
"18101610082864312018-09-01","R010XB081OR",1
"18101709413774552018-09-01","R010XA021OR",1
"18102210442514872018-09-01","R010XB081OR",1
"19050211161117982019-09-01","R010XA007OR",1
"190502121418222019-09-01","R010XA007OR",1
"19050212314173862019-09-01","R010XA018OR",1
"19050214460387262019-09-01","R010XA023OR",1
"19050311273098742019-09-01","R010XA018OR",1
"1905031358093062019-09-01","R010XA018OR",1
"19050314220581832019-09-01","R010XA023OR",1
"19050314290861832019-09-01","R010XB024OR",1
"19050409062258922019-09-01","R010XA018OR",1
"19050409070436502019-09-01","R010XB052OR",0.8
"19050412115768342019-09-01","R010XA018OR",1
"19050416425181872019-09-01","R010XB081OR",1
"19050509581216432019-09-01","R010XB027OR",0.875
"19050512072396182019-09-01","R010XB024OR",1
"19050514351722262019-09-01","R010XB028OR",1
"19050610121456212019-09-01","R010XA003OR",1
"19050610431949122019-09-01","R010XC043OR",0.75
"19050708170637972019-09-01","R010XB024OR",1
"19050710004457902019-09-01","R010XB081OR",1
"19050710193424422019-09-01","R010XA018OR",1
"19050711570249342019-09-01","R010XB024OR",1
"19050712260635852019-09-01","R010XB024OR",1
"1905071308047842019-09-01","R010XA018OR",1
"19050714281678252019-09-01","R010XB024OR",1
"1905160940387182019-09-01","R010XA003OR",0.857142857142857
"19051611182053132019-09-01","R010XA021OR",1
"19051611205636172019-09-01","R010XB081OR",1
"19051613413071772019-09-01","R010XB024OR",1
"19051615501398172019-09-01","R010XB024OR",1
"19051615553489772019-09-01","R010XC043OR",0.75
"19051616131035072019-09-01","R010XB047OR",1
"19051711351938132019-09-01","R010XB081OR",1
"19051711454559312019-09-01","R010XB081OR",1
"19051711553527372019-09-01","R010XB081OR",1
"19051715272283632019-09-01","R010XB081OR",1
"19051716035749012019-09-01","R010XB024OR",1
"19051810300754102019-09-01","R010XB024OR",1
"1905181051528842019-09-01","R010XY005OR",0.875
"19051812062930912019-09-01","R010XB081OR",1
"19051909354376272019-09-01","R010XA007OR",1
"19051910510128402019-09-01","R010XB081OR",1
"19051914262724142019-09-01","R010XA002OR",0.571428571428571
"19051916382037412019-09-01","R010XA007OR",1
"1905191917551942019-09-01","R010XB024OR",1
"19051920051035622019-09-01","R010XA019OR",0.666666666666667
"19052009005717022019-09-01","R010XB081OR",1
"19052009442846102019-09-01","R010XA007OR",0.625
"19052010221067382019-09-01","R010XA027OR",0.875
"19052011454785242019-09-01","R010XC050OR",0.833333333333333
"19052011574210332019-09-01","R010XB024OR",1
"1905201234338882019-09-01","R010XB081OR",1
"19052013372195522019-09-01","R010XB081OR",1
"19052015081261402019-09-01","R010XA022OR",1
"19052107230577422019-09-01","R010XA022OR",0.75
"19052108563587182019-09-01","R010XC043OR",1
"19052109235387572019-09-01","R010XB081OR",1
"19052109415844872019-09-01","R010XB081OR",1
"19052109593955242019-09-01","R010XA007OR",0.75
"19052110150010592019-09-01","R010XB081OR",1
"19052110292569852019-09-01","R010XB081OR",1
"1905211251077372019-09-01","R010XB024OR",1
"1905301000432282019-09-01","R010XC051OR",1
"19053010160491192019-09-01","R010XB046OR",0.714285714285714
"19053010263743582019-09-01","R010XB024OR",1
"19053013255725012019-09-01","R010XY005OR",1
"19053014492223222019-09-01","R010XC043OR",0.75
"19053016201695662019-09-01","R010XB081OR",1
"19053016352476742019-09-01","R010XB081OR",1
"190531075017512019-09-01","R010XB046OR",1
"19053109084543952019-09-01","R010XB081OR",1
"19053109194773262019-09-01","R010XY005OR",0.75
"19053110105086822019-09-01","R010XB027OR",0.875
"19053110502229852019-09-01","R010XA003OR",1
"19053112024628412019-09-01","R010XC043OR",0.875
"19053114112559142019-09-01","R010XB081OR",1
"19053117151234652019-09-01","R010XB052OR",0.8
"19060108172758552019-09-01","R010XB081OR",1
"19060108460182132019-09-01","R010XB027OR",1
"19060109102347452019-09-01","R010XB081OR",1
"19060109165026152019-09-01","R010XA007OR",0.875
"19060110002225412019-09-01","R010XB081OR",1
"19060110234956332019-09-01","R010XA007OR",0.75
"19060110261150672019-09-01","R010XB081OR",1
"19060110454319112019-09-01","R010XB081OR",1
"19060117403943502019-09-01","R010XB081OR",1
"19060208173172582019-09-01","R010XA027OR",0.875
"19060210002880642019-09-01","R010XY005OR",0.875
"19060210022927102019-09-01","R010XB081OR",1
"19060211293569002019-09-01","R010XB081OR",1
"19060218073031282019-09-01","R010XB081OR",1
"19060308080081572019-09-01","R010XA021OR",1
"19060308360766362019-09-01","R010XA021OR",1
"19060311233083972019-09-01","R010XB081OR",1
"19060313385749502019-09-01","R010XB081OR",1
"19060314421894862019-09-01","R010XB024OR",1
"19060315390388312019-09-01","R010XA007OR",1
"19060315475437562019-09-01","R010XB081OR",1
"19060408353632802019-09-01","R010XB024OR",1
"19060409365211542019-09-01","R010XB081OR",1
"19060409373080572019-09-01","R010XB081OR",1
"1906040956471262019-09-01","R010XB081OR",1
"19060410005082232019-09-01","R010XB024OR",1
"19060410374869302019-09-01","R010XA019OR",0.571428571428571
"1906041415078842019-09-01","R010XB081OR",1
"19060414213166702019-09-01","R010XA007OR",0.875
"19060414331119862019-09-01","R010XB028OR",1
"19061109553656492019-09-01","R010XB024OR",1
"19061116255587342019-09-01","R010XB081OR",1
"19061210204188062019-09-01","R010XB081OR",1
"19061310191799712019-09-01","R010XA007OR",0.875
"19061310292727532019-09-01","R010XA007OR",0.75
"19061310383110072019-09-01","R010XB081OR",1
"1906131039248582019-09-01","R010XC066OR",0.875
"19061310400579492019-09-01","R010XA026OR",1
"19061310502596102019-09-01","R010XB081OR",1
"19061314443527472019-09-01","R010XA003OR",0.857142857142857
"190613153907522019-09-01","R010XA026OR",1
"19061315450769432019-09-01","R010XC059OR",0.833333333333333
"19061316314971562019-09-01","R010XA026OR",1
"19061409041125022019-09-01","R010XB081OR",1
"19061409065967792019-09-01","R010XB081OR",1
"19061409113051272019-09-01","R010XC059OR",0.833333333333333
"1906141000514322019-09-01","R010XB081OR",1
"19061410045932392019-09-01","R010XB024OR",1
"19061411471882662019-09-01","R010XB081OR",1
"19061413522063132019-09-01","R010XB024OR",1
"19061415330836612019-09-01","R010XB081OR",1
"19061418172867412019-09-01","R010XB024OR",1
"19061418174640652019-09-01","R010XB081OR",1
"19061509130646492019-09-01","R010XC053OR",1
"19061509572760762019-09-01","R010XC039OR",0.75
"19061510122671642019-09-01","R010XB024OR",1
"19061511471629622019-09-01","R010XB081OR",1
"19061512504142062019-09-01","R010XB081OR",1
"19061512571351982019-09-01","R010XB081OR",1
"19061609154796652019-09-01","R010XB081OR",1
"19061610000131522019-09-01","R010XB081OR",1
"19061610094766692019-09-01","R010XB081OR",1
"19061610272077312019-09-01","R010XB081OR",1
"19061610414892942019-09-01","R010XB081OR",1
"19061615512097252019-09-01","R010XB081OR",1
"19061617371172422019-09-01","R010XB081OR",1
"19061708385870972019-09-01","R010XB081OR",1
"19061709133624152019-09-01","R010XB081OR",1
"19061709193342002019-09-01","R010XB081OR",1
"19061711141477572019-09-01","R010XB081OR",1
"19061717060041772019-09-01","R010XB081OR",1
"19061809561764762019-09-01","R010XA007OR",0.875
"19061810495256442019-09-01","R010XB081OR",1
"19061811370027322019-09-01","R010XB081OR",1
"19062408014183192019-09-01","R010XA018OR",0.75
"19062512511927752019-09-01","R010XB081OR",1
"19062514004128632019-09-01","R010XC059OR",0.833333333333333
"19062608065590692019-09-01","R010XB024OR",1
"19062608551669122019-09-01","R010XC053OR",0.833333333333333
"19062612534097292019-09-01","R010XA018OR",0.75
"1906261525557272019-09-01","R010XB081OR",1
"19062708414913132019-09-01","R010XB024OR",1
"19062709002420562019-09-01","R010XB081OR",1
"19062712355058472019-09-01","R010XC037OR",0.714285714285714
"19062712423259352019-09-01","R010XA021OR",1
"19062713300720712019-09-01","R010XA007OR",1
"19062713305619132019-09-01","R010XB081OR",1
"19062806572022192019-09-01","R010XB081OR",1
"19062806594549622019-09-01","R010XB081OR",1
"19062808184410012019-09-01","R010XB081OR",1
"19062809181956962019-09-01","R010XB081OR",1
"19062810452737852019-09-01","R010XB081OR",1
"19062814101960722019-09-01","R010XB081OR",1
"19062814114612372019-09-01","R010XB081OR",1
"19062816430844552019-09-01","R010XB081OR",1
"19062817050987132019-09-01","R010XB081OR",1
"19062908245669142019-09-01","R010XB081OR",1
"19062908285874862019-09-01","R010XB081OR",1
"19062909101747692019-09-01","R010XC053OR",0.833333333333333
"19062910155463512019-09-01","R010XB081OR",1
"19062910480515222019-09-01","R010XA003OR",0.714285714285714
"19062912043854422019-09-01","R010XB081OR",1
"190629142416162019-09-01","R010XB024OR",1
"19062915243930632019-09-01","R010XB081OR",1
"19062916422565262019-09-01","R010XB081OR",1
"19063008021054612019-09-01","R010XB081OR",1
"19063009051832822019-09-01","R010XB081OR",1
"19063009164713762019-09-01","R010XA007OR",0.75
"19063010270439832019-09-01","R010XC050OR",0.833333333333333
"19063010320838932019-09-01","R010XB081OR",1
"19063013213421752019-09-01","R010XB081OR",1
"19063014411327902019-09-01","R010XA018OR",0.75
"19063015540826792019-09-01","R010XA007OR",0.75
"19070108442569772019-09-01","R010XA007OR",1
"19070109163564742019-09-01","R010XA027OR",0.75
"1907010933262742019-09-01","R010XC043OR",0.875
"1907010940262662019-09-01","R010XB081OR",1
"19070110315450832019-09-01","R010XB024OR",1
"1907011052428052019-09-01","R010XY006OR",0.833333333333333
"19070114504779532019-09-01","R010XA003OR",1
"19070116363967542019-09-01","R010XB081OR",1
"19070207435261352019-09-01","R010XB081OR",1
"19070209013256252019-09-01","R010XY007OR",1
"19070209143369942019-09-01","R010XB024OR",1
"1907020925464382019-09-01","R010XB081OR",1
"19070209292061522019-09-01","R010XY007OR",0.8
"19070210373513822019-09-01","R010XB081OR",1
"19070211082394042019-09-01","R010XA007OR",1
"19070212302120882019-09-01","R010XB024OR",1
"19070213323843042019-09-01","R010XB081OR",1
"19070309313474932019-09-01","R010XA003OR",1
"19070314170883472019-09-01","R010XB024OR",1
"19070807180246742019-09-01","R010XB024OR",1
"19070907110186212019-09-01","R010XB024OR",1
"19071009042344042019-09-01","R010XA007OR",0.75
"19071107362154402019-09-01","R010XA007OR",0.75
"19071108593236042019-09-01","R010XB081OR",1
"19071109524279032019-09-01","R010XB081OR",1
"19071110010860932019-09-01","R010XB024OR",1
"1907111034402202019-09-01","R010XB081OR",1
"19071110451869502019-09-01","R010XB024OR",1
"19071113385363102019-09-01","R010XB024OR",1
"19071114024735692019-09-01","R010XB046OR",0.857142857142857
"19071114113038982019-09-01","R010XB081OR",1
"19071115090849042019-09-01","R010XB024OR",1
"19071208095656142019-09-01","R010XB024OR",1
"19071211175644162019-09-01","R010XY015OR",1
"19071211500186162019-09-01","R010XB024OR",1
"19071212471548692019-09-01","R010XC047OR",0.833333333333333
"1907121408498262019-09-01","R010XC065OR",1
"19071214313431042019-09-01","R010XA018OR",1
"19071215313996012019-09-01","R010XB064OR",1
"19071309071732832019-09-01","R010XB024OR",1
"19071309441660042019-09-01","R010XA007OR",1
"19071309444234402019-09-01","R010XB046OR",1
"19071309463167802019-09-01","R010XB024OR",1
"19071310182419682019-09-01","R010XB081OR",1
"19071311164469632019-09-01","R010XA018OR",1
"19071314461632042019-09-01","R010XB024OR",1
"19071315304243962019-09-01","R010XB024OR",1
"19071315445425232019-09-01","R010XA007OR",0.875
"19071316524370162019-09-01","R010XB081OR",1
"19071409382088372019-09-01","R010XB024OR",1
"19071409523432622019-09-01","R010XB046OR",1
"19071410355045662019-09-01","R010XB081OR",1
"19071410415470092019-09-01","R010XB081OR",1
"190714110510962019-09-01","R010XB024OR",1
"19071414513642802019-09-01","R010XA007OR",0.625
"19071415304377502019-09-01","R010XB046OR",1
"19071416584464892019-09-01","R010XB024OR",1
"19071507423611462019-09-01","R010XA018OR",1
"19071508160322812019-09-01","R010XB081OR",1
"19071510421610252019-09-01","R010XA018OR",1
"19071513100250572019-09-01","R010XC069OR",0.857142857142857
"19071513432465262019-09-01","R010XB081OR",1
"19071513462867182019-09-01","R010XC051OR",0.833333333333333
"19071514224391962019-09-01","R010XB081OR",1
"19071515113566332019-09-01","R010XA007OR",0.875
"19071515480120192019-09-01","R010XA007OR",0.875
"19071609401177472019-09-01","R010XB081OR",1
"19071611245740522019-09-01","R010XB024OR",1
"19071611262112722019-09-01","R010XB081OR",1
"19071612053828912019-09-01","R010XB081OR",1
"19071612541472572019-09-01","R010XB081OR",1
"19071614115165102019-09-01","R010XB081OR",1
"19071614523323462019-09-01","R010XB024OR",1
"19071615184642402019-09-01","R010XB081OR",1
"19071707013539382019-09-01","R010XB081OR",1
"19071808523023072019-09-01","R010XB081OR",1
"1907221135017392019-09-01","R010XA021OR",1
"19072309590689882019-09-01","R010XB024OR",1
"19072410261936862019-09-01","R010XB081OR",1
"19072507373757562019-09-01","R010XB081OR",1
"19072508585885762019-09-01","R010XB081OR",1
"19072509005087382019-09-01","R010XB081OR",1
"19072510040785692019-09-01","R010XB024OR",1
"19072511412655132019-09-01","R010XA007OR",0.75
"19072513165891602019-09-01","R010XC056OR",0.666666666666667
"19072514433751872019-09-01","R010XB081OR",1
"1907251631201472019-09-01","R010XA007OR",0.875
"19072516312050632019-09-01","R010XB081OR",1
"19072516393541122019-09-01","R010XA003OR",0.714285714285714
"19072609104696622019-09-01","R010XA021OR",0.75
"19072609394995472019-09-01","R010XB032OR",0.8
"19072610004155722019-09-01","R010XA007OR",0.625
"19072611015879062019-09-01","R010XC055OR",0.666666666666667
"19072611093610942019-09-01","R010XB081OR",1
"19072611203431272019-09-01","R010XC051OR",0.833333333333333
"19072613513046172019-09-01","R010XB081OR",1
"1907261532399702019-09-01","R010XA007OR",0.714285714285714
"19072708552722232019-09-01","R010XB081OR",1
"19072709371275312019-09-01","R010XA003OR",0.714285714285714
"19072710095715752019-09-01","R010XA007OR",0.75
"1907271018518732019-09-01","R010XB081OR",1
"19072710573561712019-09-01","R010XB081OR",1
"19072712170518802019-09-01","R010XC069OR",0.857142857142857
"19072715202253762019-09-01","R010XB081OR",1
"19072808514137792019-09-01","R010XB081OR",1
"1907280858274082019-09-01","R010XA022OR",0.875
"19072809350852102019-09-01","R010XB024OR",1
"19072810163627282019-09-01","R010XB081OR",1
"19072814233544272019-09-01","R010XB081OR",1
"19072814403719972019-09-01","R010XB081OR",1
"1907281613375962019-09-01","R010XC043OR",0.875
"19072908281695222019-09-01","R010XB024OR",1
"19072909110933962019-09-01","R010XB024OR",1
"19072911241217502019-09-01","R010XB081OR",1
"19072912454985142019-09-01","R010XA021OR",0.75
"19072915055835292019-09-01","R010XA023OR",1
"19072916242752822019-09-01","R010XB081OR",1
"19072916572725812019-09-01","R010XC030OR",0.857142857142857
"19073009342352522019-09-01","R010XB024OR",1
"19073009400916832019-09-01","R010XB081OR",1
"190730104924552019-09-01","R010XB081OR",1
"19073011062946682019-09-01","R010XB081OR",1
"19073110262661412019-09-01","R010XA021OR",1
"19080114050211822019-09-01","R010XB024OR",1
"1908080851544302019-09-01","R010XB081OR",1
"190808091655982019-09-01","R010XB081OR",1
"19080809402425242019-09-01","R010XA018OR",1
"19080809583942572019-09-01","R010XB081OR",1
"19080810143668952019-09-01","R010XA021OR",1
"19080810201243142019-09-01","R010XB081OR",1
"19080810313062182019-09-01","R010XB081OR",1
"19080810490259072019-09-01","R010XB081OR",1
"19080815102061252019-09-01","R010XA022OR",0.875
"19080815344340292019-09-01","R010XA002OR",0.571428571428571
"19080909282889112019-09-01","R010XA018OR",1
"19080909470549672019-09-01","R010XB024OR",1
"19080909491755972019-09-01","R010XB081OR",1
"19080909583187242019-09-01","R010XB024OR",1
"19080912043138122019-09-01","R010XB024OR",1
"19080913115178962019-09-01","R010XA018OR",1
"1908091323022472019-09-01","R010XB081OR",1
"19080914473452482019-09-01","R010XB081OR",1
"19080915104010042019-09-01","R010XB081OR",1
"19080915165012592019-09-01","R010XB081OR",1
"19081009013977312019-09-01","R010XA001OR",1
"19081009373798212019-09-01","R010XC043OR",0.875
"19081010242486672019-09-01","R010XA021OR",1
"19081010245569722019-09-01","R010XC043OR",0.625
"19081011345659502019-09-01","R010XC032OR",1
"19081011562584382019-09-01","R010XA027OR",0.75
"19081012442949692019-09-01","R010XB081OR",1
"19081015240224882019-09-01","R010XC059OR",0.833333333333333
"19081108413573102019-09-01","R010XB024OR",1
"19081109052933722019-09-01","R010XB046OR",0.857142857142857
"19081110064550392019-09-01","R010XB028OR",1
"19081110201635022019-09-01","R010XA018OR",1
"19081110331138922019-09-01","R010XB024OR",1
"19081111073721582019-09-01","R010XB024OR",1
"19081112404969032019-09-01","R010XB024OR",1
"19081114592720342019-09-01","R010XB081OR",1
"19081117181686132019-09-01","R010XB081OR",1
"19081207555092662019-09-01","R010XB081OR",1
"19081209334398202019-09-01","R010XA007OR",1
"19081210183339082019-09-01","R010XB081OR",1
"19081210415517732019-09-01","R010XB024OR",1
"19081210484263642019-09-01","R010XB024OR",1
"19081211093920692019-09-01","R010XC075OR",0.833333333333333
"19081212091390322019-09-01","R010XB081OR",1
"19081212284795972019-09-01","R010XB024OR",1
"19081212473266442019-09-01","R010XB032OR",0.8
"19081216465911452019-09-01","R010XC039OR",0.75
"19081308135066492019-09-01","R010XA021OR",1
"19081311213890282019-09-01","R010XB081OR",1
"19081311290243452019-09-01","R010XA007OR",0.875
"19081311322418192019-09-01","R010XB081OR",1
"19081311371857602019-09-01","R010XA007OR",1
"19081312202244762019-09-01","R010XY006OR",0.666666666666667
"19081312255014992019-09-01","R010XA007OR",0.75
"19081312283851492019-09-01","R010XB081OR",1
"19081313113496242019-09-01","R010XA021OR",1
"19081412025185112019-09-01","R010XB081OR",1
"19081511470534432019-09-01","R010XB081OR",1
"19081911513388802019-09-01","R010XA021OR",1
"19082010251539612019-09-01","R010XB013OR",0.833333333333333
"1908201505097582019-09-01","R010XA009OR",1
"19082111055952422019-09-01","R010XB024OR",1
"1908221056153212019-09-01","R010XB024OR",1
"19082307454396732019-09-01","R010XB081OR",1
"1908230941039002019-09-01","R010XB081OR",1
"19082309470993802019-09-01","R010XA021OR",1
"19082314575493972019-09-01","R010XB024OR",1
"19082315384085802019-09-01","R010XB081OR",1
"19082409102544992019-09-01","R010XB024OR",1
"19082409405565252019-09-01","R010XC059OR",0.833333333333333
"19082410201096042019-09-01","R010XB043OR",0.8
"19082413251986542019-09-01","R010XB024OR",1
"19082508111937392019-09-01","R010XB028OR",1
"19082508564811362019-09-01","R010XB081OR",1
"19082510241565112019-09-01","R010XB081OR",1
"19082514062940882019-09-01","R010XA007OR",1
"19082607422426112019-09-01","R010XA007OR",1
"19082610493664072019-09-01","R010XB081OR",1
"190827095411672019-09-01","R010XB046OR",1
"19082815080520762019-09-01","R010XB081OR",1
"19082818435140042019-09-01","R010XB081OR",1
"19082910083121702019-09-01","R010XB081OR",1
"19082915112636842019-09-01","R010XB081OR",1
"190830105259512019-09-01","R010XB081OR",1
"1909031128462862019-09-01","R010XA021OR",1
"19090312213840522019-09-01","R010XB081OR",1
